course,prof,gpa,% of A,% of B,section_,semester
KINE 199,STIEGEL K,4.000,100%,0%,134,2017 Fall
KINE 199,STIEGEL K,4.000,100%,0%,135,2017 Fall
KINE 199,LOCKLEAR A,4.000,100%,0%,137,2017 Fall
KINE 199,LOCKLEAR A,4.000,100%,0%,138,2017 Fall
KINE 199,LOCKLEAR A,4.000,100%,0%,139,2017 Fall
KINE 199,STIEGEL K,4.000,100%,0%,140,2017 Fall
KINE 199,STIEGEL K,4.000,100%,0%,141,2017 Fall
KINE 199,STIEGEL K,4.000,100%,0%,143,2017 Fall
KINE 199,DANNENBAUM J,4.000,100%,0%,146,2017 Fall
KINE 199,DANNENBAUM J,4.000,100%,0%,147,2017 Fall
KINE 199,DANNENBAUM J,3.800,80%,20%,150,2017 Fall
KINE 199,DANNENBAUM J,3.833,83%,17%,153,2017 Fall
KINE 199,TYSON L,3.833,83%,17%,163,2017 Fall
KINE 199,BERGERON C,4.000,100%,0%,164,2017 Fall
KINE 199,CHAPMAN D,4.000,100%,0%,170,2017 Fall
KINE 199,WILLIAMSON S,3.923,92%,8%,175,2017 Fall
KINE 199,WAITE L,4.000,100%,0%,176,2017 Fall
KINE 199,WAITE L,4.000,100%,0%,177,2017 Fall
KINE 199,SAFDARI S,4.000,100%,0%,178,2017 Fall
KINE 199,SAFDARI S,4.000,100%,0%,179,2017 Fall
KINE 199,GOMEZ D,4.000,100%,0%,189,2017 Fall
KINE 199,HARDCASTLE J,4.000,100%,0%,192,2017 Fall
KINE 199,WOLFE J,3.714,100%,0%,197,2017 Fall
KINE 199,WOLFE J,4.000,100%,0%,198,2017 Fall
KINE 199,TOMCHESSON M,3.900,90%,10%,202,2017 Fall
KINE 199,ELLIS R,4.000,100%,0%,203,2017 Fall
KINE 199,ELLIS R,4.000,100%,0%,205,2017 Fall
KINE 199,ELLIS R,4.000,100%,0%,206,2017 Fall
KINE 199,ELLIS R,3.428,100%,0%,209,2017 Fall
KINE 199,CAMPBELL A,3.250,71%,29%,210,2017 Fall
KINE 199,ELLIS R,3.333,100%,0%,214,2017 Fall
KINE 199,NETHERLAND B,4.000,100%,0%,219,2017 Fall
KINE 199,NETHERLAND B,3.000,100%,0%,220,2017 Fall
KINE 199,VENABLE L,3.666,92%,0%,224,2017 Fall
KINE 199,WAITE L,4.000,100%,0%,225,2017 Fall
KINE 199,WAITE L,4.000,100%,0%,226,2017 Fall
KINE 199,BEDFORD D,3.600,80%,0%,229,2017 Fall
KINE 199,GOMEZ D,4.000,100%,0%,242,2017 Fall
KINE 199,GOMEZ D,4.000,100%,0%,243,2017 Fall
KINE 199,GOMEZ D,3.750,100%,0%,255,2017 Fall
KINE 199,BALDWIN J,4.000,100%,0%,257,2017 Fall
KINE 199,BALDWIN J,4.000,100%,0%,258,2017 Fall
KINE 199,WRIGHT M,4.000,100%,0%,262,2017 Fall
KINE 199,THORNTON M,4.000,100%,0%,263,2017 Fall
KINE 199,HARDCASTLE J,4.000,100%,0%,269,2017 Fall
KINE 199,HARDCASTLE J,4.000,100%,0%,270,2017 Fall
KINE 199,BERTHOT P,4.000,100%,0%,272,2017 Fall
KINE 199,BERTHOT P,3.875,88%,12%,273,2017 Fall
KINE 199,NELSON C,4.000,100%,0%,298,2017 Fall
KINE 199,GOMEZ D,4.000,100%,0%,299,2017 Fall
KINE 199,GOMEZ D,4.000,100%,0%,300,2017 Fall
KINE 199,KURTEN J,4.000,100%,0%,301,2017 Fall
KINE 199,WOOSLEY J,3.181,89%,11%,304,2017 Fall
KINE 199,WOOSLEY J,3.857,86%,14%,305,2017 Fall
KINE 199,WOOSLEY J,3.666,67%,33%,306,2017 Fall
KINE 199,WOOSLEY J,3.333,100%,0%,310,2017 Fall
KINE 199,WOOSLEY J,4.000,100%,0%,311,2017 Fall
KINE 199,WOOSLEY J,4.000,100%,0%,312,2017 Fall
KINE 199,WOOSLEY J,3.461,75%,25%,316,2017 Fall
KINE 199,WOOSLEY J,3.692,100%,0%,318,2017 Fall
KINE 199,GRANADOS J,3.888,89%,11%,324,2017 Fall
KINE 199,GRANADOS J,4.000,100%,0%,325,2017 Fall
KINE 199,GRANADOS J,4.000,100%,0%,333,2017 Fall
KINE 199,GRANADOS J,4.000,100%,0%,334,2017 Fall
KINE 199,WENZEL T,3.600,80%,0%,336,2017 Fall
KINE 199,HANIK M,4.000,100%,0%,341,2017 Fall
KINE 199,HANIK M,3.600,90%,0%,343,2017 Fall
KINE 199,DIXON S,4.000,100%,0%,344,2017 Fall
KINE 199,HANIK M,4.000,100%,0%,351,2017 Fall
KINE 199,LITTLE S,4.000,100%,0%,354,2017 Fall
KINE 199,HANIK M,3.692,100%,0%,357,2017 Fall
KINE 199,WAITE L,4.000,100%,0%,366,2017 Fall
KINE 199,LETSINGER A,3.947,95%,5%,377,2017 Fall
KINE 199,BIN MOHD,4.000,100%,0%,378,2017 Fall
KINE 199,THOMAS F,4.000,100%,0%,379,2017 Fall
KINE 199,HERNANDEZ S,4.000,100%,0%,380,2017 Fall
KINE 199,SIMMONS K,3.909,95%,0%,381,2017 Fall
KINE 199,DANNENBAUM J,3.466,79%,14%,382,2017 Fall
KINE 199,DANNENBAUM J,3.647,82%,6%,388,2017 Fall
KINE 199,THOMAS F,3.785,79%,21%,391,2017 Fall
KINE 199,HERNANDEZ S,4.000,100%,0%,392,2017 Fall
KINE 199,THOMAS F,4.000,100%,0%,393,2017 Fall
KINE 199,THOMAS F,3.916,92%,8%,394,2017 Fall
KINE 199,TYSON L,3.416,73%,27%,409,2017 Fall
KINE 199,GRANT M,2.615,36%,45%,411,2017 Fall
KINE 199,GRANT M,3.916,92%,8%,412,2017 Fall
KINE 199,TYSON L,3.800,80%,20%,416,2017 Fall
KINE 199,CHAPMAN D,3.777,78%,22%,424,2017 Fall
KINE 199,AGNOR D,4.000,100%,0%,428,2017 Fall
KINE 199,AGNOR D,4.000,100%,0%,429,2017 Fall
KINE 199,AGNOR D,4.000,100%,0%,430,2017 Fall
KINE 199,BEDARD T,3.888,89%,11%,437,2017 Fall
KINE 199,ISENHART M,3.800,80%,20%,452,2017 Fall
KINE 199,BALDWIN J,4.000,100%,0%,453,2017 Fall
KINE 199,BALDWIN J,4.000,100%,0%,454,2017 Fall
KINE 199,CHAPMAN D,3.750,75%,25%,459,2017 Fall
KINE 199,NELSON C,3.666,93%,7%,461,2017 Fall
KINE 199,KYLE K,4.000,100%,0%,468,2017 Fall
KINE 199,KYLE K,4.000,100%,0%,469,2017 Fall
KINE 199,DIXON S,3.500,100%,0%,471,2017 Fall
KINE 199,NELSON C,4.000,100%,0%,472,2017 Fall
KINE 199,DIXON S,4.000,100%,0%,473,2017 Fall
KINE 199,NELSON C,3.923,92%,8%,475,2017 Fall
KINE 199,MUCKLEROY M,3.833,92%,0%,477,2017 Fall
KINE 199,NELSON C,3.888,89%,11%,479,2017 Fall
KINE 199,ISENHART M,4.000,100%,0%,482,2017 Fall
KINE 199,COADY W,4.000,100%,0%,485,2017 Fall
KINE 199,KYLE K,3.923,92%,8%,487,2017 Fall
KINE 199,KYLE K,3.750,75%,25%,500,2017 Fall
KINE 199,KYLE K,4.000,100%,0%,501,2017 Fall
KINE 199,KYLE K,4.000,100%,0%,502,2017 Fall
KINE 199,COADY W,4.000,100%,0%,503,2017 Fall
KINE 199,METZGER C,4.000,100%,0%,514,2017 Fall
KINE 199,BREKKEN K,4.000,100%,0%,515,2017 Fall
KINE 199,WAITE L,4.000,100%,0%,516,2017 Fall
KINE 199,LITTLE S,4.000,100%,0%,517,2017 Fall
KINE 199,SAFDARI S,4.000,100%,0%,518,2017 Fall
KINE 199,SAFDARI S,4.000,100%,0%,520,2017 Fall
KINE 199,LITTLE S,3.666,100%,0%,522,2017 Fall
KINE 199,WILLINGHAM K,4.000,100%,0%,523,2017 Fall
KINE 199,BREKKEN K,3.846,92%,0%,524,2017 Fall
KINE 199,WILLINGHAM K,4.000,100%,0%,525,2017 Fall
KINE 199,WILLINGHAM K,4.000,100%,0%,526,2017 Fall
KINE 199,SAFDARI S,4.000,100%,0%,527,2017 Fall
KINE 199,LITTLE S,3.857,93%,0%,528,2017 Fall
KINE 199,BREKKEN K,3.666,83%,0%,530,2017 Fall
KINE 199,BREKKEN K,4.000,100%,0%,531,2017 Fall
KINE 199,BEDFORD D,3.909,91%,9%,532,2017 Fall
KINE 199,TRAN M,4.000,100%,0%,540,2017 Fall
KINE 199,THOMAS F,4.000,100%,0%,595,2017 Fall
KINE 199,GRANT M,4.000,100%,0%,596,2017 Fall
KINE 201,BERGERON C,3.916,92%,8%,500,2017 Fall
KINE 213,WRIGHT D,2.752,21%,43%,598,2017 Fall
KINE 213,WRIGHT D,2.802,27%,41%,599,2017 Fall
KINE 214,LIU J,3.545,73%,14%,599,2017 Fall
KINE 215,TERRAL M,3.421,58%,37%,501,2017 Fall
KINE 215,MUCKLEROY M,3.411,53%,35%,502,2017 Fall
KINE 215,THORNTON M,3.789,89%,0%,503,2017 Fall
KINE 223,SPORTSMAN-DARNELL G,3.476,67%,24%,001,2017 Fall
KINE 223,SPORTSMAN-DARNELL G,3.571,71%,21%,002,2017 Fall
KINE 223,COHEN L,3.379,48%,41%,004,2017 Fall
KINE 223,SLAGEL K,3.833,88%,8%,008,2017 Fall
KINE 223,SLAGEL K,3.916,92%,8%,010,2017 Fall
KINE 223,ALVAREZ A,3.476,67%,19%,011,2017 Fall
KINE 223,WOLFE J,2.736,21%,37%,015,2017 Fall
KINE 223,COHEN L,3.866,87%,13%,016,2017 Fall
KINE 223,NETHERLAND B,3.681,77%,14%,022,2017 Fall
KINE 223,GOMEZ D,3.153,46%,38%,028,2017 Fall
KINE 223,POOLEY-DETWILER A,3.724,83%,7%,033,2017 Fall
KINE 223,CHAPMAN D,3.928,93%,7%,035,2017 Fall
KINE 223,WENZEL T,3.588,74%,15%,038,2017 Fall
KINE 223,WRIGHT M,3.791,83%,12%,041,2017 Fall
KINE 223,HANIK M,3.310,45%,45%,049,2017 Fall
KINE 223,CAMPBELL A,3.076,35%,42%,053,2017 Fall
KINE 223,CAMPBELL A,2.545,9%,59%,060,2017 Fall
KINE 223,CAMPBELL A,3.433,57%,33%,061,2017 Fall
KINE 223,MCGOWAN A,3.533,70%,20%,062,2017 Fall
KINE 223,DANNENBAUM J,3.275,48%,38%,063,2017 Fall
KINE 223,WRIGHT M,3.777,81%,15%,070,2017 Fall
KINE 223,TYSON L,3.800,85%,10%,071,2017 Fall
KINE 223,TYSON L,3.428,64%,29%,072,2017 Fall
KINE 223,CHAPMAN D,3.774,84%,10%,074,2017 Fall
KINE 223,SPORTSMAN-DARNELL G,3.689,83%,10%,077,2017 Fall
KINE 223,WOLFE J,3.500,56%,41%,078,2017 Fall
KINE 223,WOLFE J,3.181,27%,64%,079,2017 Fall
KINE 223,WOLFE J,2.942,31%,40%,085,2017 Fall
KINE 223,ISENHART M,3.275,50%,39%,089,2017 Fall
KINE 223,LOCKLEAR A,3.333,50%,37%,090,2017 Fall
KINE 223,WAITE L,3.535,75%,11%,091,2017 Fall
KINE 223,WILLINGHAM K,3.931,93%,7%,092,2017 Fall
KINE 223,POOLEY-DETWILER A,3.677,71%,26%,093,2017 Fall
KINE 223,ALVAREZ A,3.814,81%,19%,094,2017 Fall
KINE 223,SLAGEL K,3.437,66%,19%,802,2017 Fall
KINE 223,DIXON S,3.533,63%,30%,803,2017 Fall
KINE 223,DIXON S,3.645,68%,29%,804,2017 Fall
KINE 223,ALVAREZ A,3.241,41%,48%,805,2017 Fall
KINE 223,DIXON S,3.645,68%,29%,808,2017 Fall
KINE 223,DANNENBAUM J,3.266,40%,47%,809,2017 Fall
KINE 223,WILLINGHAM K,3.800,80%,20%,810,2017 Fall
KINE 223,WILLINGHAM K,3.857,86%,14%,812,2017 Fall
KINE 223,WENZEL T,3.560,60%,36%,813,2017 Fall
KINE 223,HANIK M,3.586,72%,21%,814,2017 Fall
KINE 285,GREENWOOD L,0.000,83%,0%,500,2017 Fall
KINE 285,DANNENBAUM J,4.000,100%,0%,501,2017 Fall
KINE 285,POOLEY-DETWILER A,3.950,95%,5%,540,2017 Fall
KINE 289,SLAGEL K,3.384,46%,46%,500,2017 Fall
KINE 289,HERNANDEZ A,3.461,54%,38%,501,2017 Fall
KINE 302,DANNENBAUM J,3.448,55%,34%,500,2017 Fall
KINE 302,O'REILLY C,3.222,52%,30%,501,2017 Fall
KINE 305,GREENWOOD M,3.321,43%,46%,500,2017 Fall
KINE 305,GREENWOOD M,3.333,40%,53%,501,2017 Fall
KINE 306,KIRKHAM E,3.535,61%,32%,500,2017 Fall
KINE 306,O'REILLY C,2.807,27%,42%,501,2017 Fall
KINE 307,KENNEDY D,3.424,55%,36%,501,2017 Fall
KINE 307,GABBARD C,3.433,53%,37%,502,2017 Fall
KINE 307,GABBARD C,3.181,48%,36%,503,2017 Fall
KINE 307,GREENWOOD M,3.185,22%,74%,504,2017 Fall
KINE 307,KENNEDY D,2.878,18%,55%,599,2017 Fall
KINE 308,MUCKLEROY M,3.666,71%,24%,500,2017 Fall
KINE 311,POOLEY-DETWILER A,3.880,88%,12%,500,2017 Fall
KINE 314,BREAUX W,3.920,92%,8%,500,2017 Fall
KINE 317,TOMCHESSON M,3.264,38%,50%,500,2017 Fall
KINE 318,KNIFFIN D,2.604,14%,48%,501,2017 Fall
KINE 318,KNIFFIN D,2.622,8%,57%,502,2017 Fall
KINE 320,KNIFFIN D,3.363,55%,36%,500,2017 Fall
KINE 321,COADY W,3.259,48%,37%,500,2017 Fall
KINE 324,THORNTON J,3.800,80%,20%,500,2017 Fall
KINE 351,THORNTON M,3.600,70%,27%,500,2017 Fall
KINE 386,O'REILLY C,3.045,27%,59%,500,2017 Fall
KINE 404,LIU J,3.125,42%,42%,599,2017 Fall
KINE 406,BUCHANAN J,3.086,26%,57%,501,2017 Fall
KINE 406,BUCHANAN J,3.153,31%,54%,502,2017 Fall
KINE 406,WRIGHT D,3.088,26%,56%,503,2017 Fall
KINE 425,XIANG P,3.416,50%,42%,500,2017 Fall
KINE 425,XIANG P,3.173,48%,30%,501,2017 Fall
KINE 426,KIRKHAM E,3.550,55%,45%,501,2017 Fall
KINE 426,KIRKHAM E,3.500,55%,40%,502,2017 Fall
KINE 426,LAWLER J,2.812,19%,50%,503,2017 Fall
KINE 426,LAWLER J,2.800,20%,60%,504,2017 Fall
KINE 426,KIRKHAM E,3.400,45%,50%,505,2017 Fall
KINE 427,MARTIN S,3.785,83%,12%,501,2017 Fall
KINE 427,GREEN J,3.743,80%,15%,502,2017 Fall
KINE 429,ISENHART M,3.588,65%,29%,500,2017 Fall
KINE 429,ISENHART M,3.882,88%,12%,501,2017 Fall
KINE 433,MASSETT M,2.687,12%,47%,501,2017 Fall
KINE 433,WOODMAN C,3.000,36%,36%,502,2017 Fall
KINE 433,FLUCKEY J,3.934,93%,7%,503,2017 Fall
KINE 433,WRIGHT T,3.375,38%,62%,504,2017 Fall
KINE 439,GREEN J,3.090,27%,55%,900,2017 Fall
KINE 483,THORNTON M,4.000,100%,0%,501,2017 Fall
KINE 483,MARTIN S,4.000,100%,0%,502,2017 Fall
KINE 489,COHEN L,3.500,50%,50%,500,2017 Fall
KINE 491,RIECHMAN S,4.000,100%,0%,501,2017 Fall
KINE 491,ENGELEN M,3.894,88%,12%,502,2017 Fall
KINE 491,MARTIN S,4.000,100%,0%,541,2017 Fall
KINE 601,MASSETT M,3.600,80%,13%,600,2017 Fall
KINE 601,GREENWOOD M,3.952,95%,5%,602,2017 Fall
KINE 638,WOODMAN C,3.380,52%,43%,600,2017 Fall
KINE 648,CROUSE S,3.727,73%,27%,600,2017 Fall
KINE 648,CROUSE S,4.000,100%,0%,601,2017 Fall
KINE 649,RIECHMAN S,4.000,100%,0%,600,2017 Fall
KINE 682,ENGELEN M,4.000,100%,0%,603,2017 Fall
KINE 683,CROUSE S,4.000,100%,0%,614,2017 Fall
KINE 685,GREENWOOD L,4.000,100%,0%,601,2017 Fall
KNFB 222,SHIPLEY M,4.000,100%,0%,501,2017 Fall
KNFB 324,WRIGHT N,3.714,86%,0%,500,2017 Fall
KNFB 324,WRIGHT N,3.250,50%,38%,501,2017 Fall
KNFB 325,LIU J,3.714,71%,29%,901,2017 Fall
KNFB 416,LIU J,3.384,54%,31%,901,2017 Fall
KNFB 450,MCNEILL E,4.000,100%,0%,504,2017 Fall
KNFB 450,MCNEILL E,3.777,78%,22%,554,2017 Fall
SPMT 217,CUNNINGHAM G,3.042,34%,43%,504,2017 Fall
SPMT 217,HUDSON S,2.250,6%,30%,505,2017 Fall
SPMT 217,HUDSON S,3.432,50%,44%,599,2017 Fall
SPMT 220,KEIPER P,3.586,70%,22%,501,2017 Fall
SPMT 225,MILSTEIN S,3.741,77%,19%,500,2017 Fall
SPMT 225,MILSTEIN S,3.764,85%,12%,501,2017 Fall
SPMT 230,GUINN J,3.666,79%,9%,599,2017 Fall
SPMT 285,HUDSON S,3.750,92%,0%,536,2017 Fall
SPMT 304,ELIOT J,3.520,60%,32%,500,2017 Fall
SPMT 304,YU B,3.744,84%,10%,599,2017 Fall
SPMT 319,WALTEMYER D,3.511,56%,40%,500,2017 Fall
SPMT 319,AHN N,3.212,35%,53%,599,2017 Fall
SPMT 321,BROWN S,3.321,54%,36%,501,2017 Fall
SPMT 333,WALTEMYER D,3.152,30%,59%,501,2017 Fall
SPMT 333,WALKER M,3.541,62%,29%,502,2017 Fall
SPMT 333,ELIOT J,3.235,44%,38%,503,2017 Fall
SPMT 334,WOOD J,3.640,68%,28%,500,2017 Fall
SPMT 336,WEEMS A,3.611,61%,39%,500,2017 Fall
SPMT 336,OSHIRO K,3.000,22%,60%,599,2017 Fall
SPMT 337,HAYDUK T,3.742,78%,21%,599,2017 Fall
SPMT 340,MILSTEIN S,3.559,70%,20%,599,2017 Fall
SPMT 402,HUDSON S,3.222,57%,19%,500,2017 Fall
SPMT 421,BATISTA P,3.384,54%,31%,501,2017 Fall
SPMT 421,BATISTA P,3.210,42%,37%,502,2017 Fall
SPMT 421,PITTMAN A,2.312,6%,34%,503,2017 Fall
SPMT 421,PITTMAN A,2.171,6%,23%,504,2017 Fall
SPMT 422,PITTMAN A,2.709,6%,58%,500,2017 Fall
SPMT 422,MILSTEIN S,3.150,55%,15%,501,2017 Fall
SPMT 422,DIXON M,3.292,41%,46%,502,2017 Fall
SPMT 423,BRISON N,3.500,56%,39%,902,2017 Fall
SPMT 423,WALTEMYER D,3.352,47%,41%,903,2017 Fall
SPMT 423,BENNETT G,3.411,41%,59%,904,2017 Fall
SPMT 423,WALTEMYER D,3.333,50%,33%,905,2017 Fall
SPMT 481,BATISTA P,3.692,82%,9%,595,2017 Fall
SPMT 481,KEIPER P,3.494,56%,38%,596,2017 Fall
SPMT 481,WALTEMYER D,3.446,71%,16%,597,2017 Fall
SPMT 481,HUDSON S,3.301,52%,32%,598,2017 Fall
SPMT 482,JONES K,3.250,50%,38%,901,2017 Fall
SPMT 482,JONES K,2.812,44%,31%,902,2017 Fall
SPMT 482,JONES K,2.812,31%,44%,903,2017 Fall
SPMT 482,JONES K,3.466,53%,40%,904,2017 Fall
SPMT 482,GUINN J,3.666,80%,7%,905,2017 Fall
SPMT 484,HUDSON S,3.833,83%,17%,501,2017 Fall
SPMT 484,HUDSON S,3.533,67%,20%,551,2017 Fall
SPMT 485,JONES K,3.000,20%,60%,901,2017 Fall
SPMT 601,KEIPER P,3.960,96%,4%,600,2017 Fall
SPMT 601,KEIPER P,3.500,59%,32%,700,2017 Fall
SPMT 611,DIXON M,3.888,89%,11%,600,2017 Fall
SPMT 613,CUNNINGHAM G,3.866,87%,13%,700,2017 Fall
SPMT 615,BENNETT G,3.571,57%,43%,600,2017 Fall
SPMT 615,BALLOULI K,3.733,73%,27%,700,2017 Fall
SPMT 623,HUDSON S,4.000,100%,0%,699,2017 Fall
SPMT 623,HUDSON S,3.320,48%,44%,700,2017 Fall
SPMT 630,SALAGA S,2.944,22%,50%,699,2017 Fall
SPMT 630,SALAGA S,3.000,33%,33%,700,2017 Fall
SPMT 655,PITTMAN A,3.280,32%,64%,602,2017 Fall
SPMT 655,BATISTA P,3.416,62%,25%,700,2017 Fall
SPMT 682,BENNETT G,3.571,57%,43%,600,2017 Fall
SPMT 682,BENNETT G,3.571,57%,43%,601,2017 Fall
SPMT 682,KEIPER P,3.800,80%,20%,703,2017 Fall
SPMT 689,ELIOT J,2.636,18%,45%,699,2017 Fall
SPMT 689,ELIOT J,2.416,25%,25%,700,2017 Fall
EDCI 353,HARMON F,3.906,93%,5%,504,2017 Fall
EDCI 353,HARMON F,3.833,93%,3%,505,2017 Fall
EDCI 353,SINGER E,3.837,89%,5%,596,2017 Fall
EDCI 353,SINGER E,4.000,100%,0%,597,2017 Fall
EDCI 353,THOMAS R,3.628,71%,20%,598,2017 Fall
EDCI 353,THOMAS R,3.771,86%,6%,599,2017 Fall
EDCI 354,SHUMBERA K,3.685,80%,14%,501,2017 Fall
EDCI 354,THOMAS R,3.625,69%,28%,502,2017 Fall
EDCI 354,THOMAS R,3.807,81%,19%,503,2017 Fall
EDCI 354,GABBARD A,3.968,97%,3%,504,2017 Fall
EDCI 354,SHUMBERA K,3.382,53%,38%,505,2017 Fall
EDCI 365,SCHLUENS A,4.000,100%,0%,501,2017 Fall
EDCI 365,SCHLUENS A,3.947,95%,5%,502,2017 Fall
EDCI 365,SCHLUENS A,3.947,97%,0%,503,2017 Fall
EDCI 365,SCHLUENS A,3.973,97%,3%,504,2017 Fall
EDCI 365,HAWKINS M,3.842,87%,11%,505,2017 Fall
EDCI 365,HAWKINS M,3.973,97%,3%,506,2017 Fall
EDCI 365,TAYLOR B,3.944,94%,6%,507,2017 Fall
EDCI 485,SARPY-SIMPSON C,4.000,100%,0%,501,2017 Fall
EDCI 601,BURLBAW L,3.952,95%,5%,600,2017 Fall
EDCI 602,WALTERS L,4.000,100%,0%,600,2017 Fall
EDCI 602,CASSELL E,3.851,96%,0%,700,2017 Fall
EDCI 603,DAVIS T,4.000,100%,0%,600,2017 Fall
EDCI 605,VIRURU R,3.900,90%,10%,699,2017 Fall
EDCI 611,BURGHARDT B,3.461,69%,15%,547,2017 Fall
EDCI 614,WU S,3.909,91%,9%,600,2017 Fall
EDCI 622,CAPRARO R,3.375,50%,38%,600,2017 Fall
EDCI 630,JAMES M,4.000,100%,0%,700,2017 Fall
EDCI 631,HAMMER J,3.928,93%,7%,699,2017 Fall
EDCI 632,STILLISANO J,3.823,82%,18%,700,2017 Fall
EDCI 634,NESHYBA M,4.000,100%,0%,699,2017 Fall
EDCI 634,NESHYBA M,3.730,88%,4%,700,2017 Fall
EDCI 636,JAMES M,4.000,100%,0%,600,2017 Fall
EDCI 636,OZFIDAN B,4.000,100%,0%,700,2017 Fall
EDCI 638,BURLBAW L,3.961,96%,4%,701,2017 Fall
EDCI 643,RECTOR-ARANDA A,4.000,100%,0%,700,2017 Fall
EDCI 644,MATSUDA N,4.000,100%,0%,600,2017 Fall
EDCI 644,DAVIS T,3.769,88%,8%,701,2017 Fall
EDCI 645,NESHYBA M,3.500,67%,17%,699,2017 Fall
EDCI 645,NESHYBA M,3.750,85%,5%,700,2017 Fall
EDCI 646,CRAIG C,4.000,100%,0%,600,2017 Fall
EDCI 650,DIXON L,3.916,92%,8%,600,2017 Fall
EDCI 656,VIRURU R,3.965,97%,3%,600,2017 Fall
EDCI 661,HUTCHINS S,3.583,67%,25%,700,2017 Fall
EDCI 662,SLATTERY G,3.800,80%,20%,600,2017 Fall
EDCI 673,LAUB J,4.000,100%,0%,600,2017 Fall
EDCI 673,CLARK R,4.000,100%,0%,700,2017 Fall
EDCI 673,LAUB J,4.000,100%,0%,701,2017 Fall
EDCI 677,WALTERS L,3.875,88%,12%,700,2017 Fall
EDCI 680,MATTHEWS S,4.000,100%,0%,700,2017 Fall
EDCI 686,WAXMAN H,3.900,90%,10%,600,2017 Fall
EDCI 711,RACKLEY R,4.000,100%,0%,600,2017 Fall
EDCI 721,YALVAC B,3.666,83%,11%,700,2017 Fall
EDCI 723,RUPLEY W,3.500,50%,50%,700,2017 Fall
EDCI 754,STEWART P,4.000,100%,0%,700,2017 Fall
INST 222,HILL-JACKSON V,3.680,72%,24%,501,2017 Fall
INST 222,HILL-JACKSON V,3.842,84%,16%,502,2017 Fall
INST 222,JONES K,3.954,98%,0%,504,2017 Fall
INST 222,WILLIAMS L,3.933,93%,7%,505,2017 Fall
INST 222,MOKURIA V,3.711,89%,2%,506,2017 Fall
INST 222,HARMON W,3.941,94%,6%,507,2017 Fall
INST 222,HILL-JACKSON V,3.700,80%,10%,596,2017 Fall
INST 222,HILL-JACKSON V,3.750,77%,21%,597,2017 Fall
INST 291,HINOJOSA E,0.000,100%,0%,501,2017 Fall
INST 362,BURGHARDT B,3.526,58%,37%,900,2017 Fall
INST 362,BURGHARDT B,3.571,76%,10%,901,2017 Fall
INST 362,CASSELL E,3.814,89%,4%,902,2017 Fall
INST 362,CHOWDHURY M,3.863,91%,5%,903,2017 Fall
INST 362,CASSELL E,3.680,88%,4%,904,2017 Fall
INST 362,DAVOODI A,3.954,95%,5%,905,2017 Fall
INST 362,CASSELL E,3.880,92%,4%,906,2017 Fall
INST 362,CHEN Z,3.956,96%,4%,908,2017 Fall
INST 362,BURGHARDT B,3.437,56%,31%,909,2017 Fall
INST 362,GENG Z,3.375,50%,38%,910,2017 Fall
INST 363,HU X,3.619,76%,19%,502,2017 Fall
INST 363,HU X,3.814,81%,19%,503,2017 Fall
INST 363,NESHYBA M,3.894,89%,11%,591,2017 Fall
INST 363,NESHYBA M,3.839,89%,5%,594,2017 Fall
MASC 351,BICER A,3.613,61%,39%,500,2017 Fall
MASC 351,GOLDSBY D,3.682,73%,22%,501,2017 Fall
MASC 351,GOLDSBY D,3.550,65%,25%,502,2017 Fall
MASC 351,WANG K,3.769,79%,18%,503,2017 Fall
MASC 351,LI Y,3.550,68%,22%,504,2017 Fall
MASC 371,LAI HING E,3.750,75%,25%,500,2017 Fall
MASC 371,SINGLETON J,3.757,85%,9%,501,2017 Fall
MASC 371,LAI HING E,3.666,70%,27%,502,2017 Fall
MASC 371,SINGLETON J,3.625,72%,19%,503,2017 Fall
MASC 450,CURRENS K,3.740,78%,19%,500,2017 Fall
MASC 450,FIDAI A,3.551,59%,38%,501,2017 Fall
MASC 475,SINGLETON J,3.800,89%,9%,500,2017 Fall
MASC 475,SINGLETON J,3.411,53%,41%,501,2017 Fall
MASC 475,RAVEN S,3.772,82%,14%,502,2017 Fall
MASC 475,RAVEN S,3.900,90%,10%,503,2017 Fall
MEFB 450,HINOJOSA E,4.000,100%,0%,502,2017 Fall
MEFB 450,HAMMER J,3.857,86%,14%,504,2017 Fall
MEFB 452,LAUB J,3.964,96%,4%,501,2017 Fall
MEFB 452,ASHLEY C,4.000,100%,0%,502,2017 Fall
MEFB 452,LAUB J,4.000,100%,0%,503,2017 Fall
MEFB 452,ASHLEY C,3.954,95%,5%,504,2017 Fall
MEFB 460,BANERJEE M,3.964,96%,4%,501,2017 Fall
MEFB 460,BEVAN D,4.000,100%,0%,503,2017 Fall
MEFB 470,PARKER D,3.964,96%,4%,501,2017 Fall
MEFB 470,PARKER D,4.000,100%,0%,503,2017 Fall
RDNG 351,WILKINS G,3.500,67%,21%,503,2017 Fall
RDNG 351,VON GILLERN S,3.277,61%,22%,504,2017 Fall
RDNG 351,VON GILLERN S,3.880,93%,2%,505,2017 Fall
RDNG 351,WILKINS G,3.586,62%,34%,506,2017 Fall
RDNG 351,RUPLEY W,3.634,71%,22%,590,2017 Fall
RDNG 361,TAYLOR B,3.815,84%,13%,501,2017 Fall
RDNG 361,TAYLOR B,3.685,74%,20%,502,2017 Fall
