MKTG 325,ZIMMER M,2.888,11%,67%,502,2019 Spring
MKTG 325,DIKEC A,3.558,59%,38%,502,2020 Spring
MKTG 326,HOLLINGER K,3.54,57%,41%,502,2017 Spring
MKTG 326,HOLLINGER K,3.114,29%,57%,502,2018 Spring
MKTG 335,LORING A,3.652,78%,13%,502,2017 Fall
MKTG 335,LORING A,3.666,71%,25%,502,2018 Fall
MKTG 335,LORING A,3.352,41%,53%,502,2019 Fall
MKTG 335,LORING A,3.473,63%,21%,502,2020 Fall
MKTG 335,LORING A,3.772,77%,23%,502,2017 Spring
MKTG 335,LORING A,3.625,75%,21%,502,2018 Spring
MKTG 335,LORING A,3.523,52%,48%,502,2019 Spring
MKTG 335,LORING A,3.071,21%,71%,502,2020 Spring
MKTG 345,SREENIVASAN A,3.882,94%,3%,502,2020 Spring
MKTG 347,OLSON N,3.323,44%,50%,502,2018 Fall
MKTG 347,BUSCH P,3.4,43%,53%,502,2019 Fall
MKTG 347,BUSCH P,3.571,57%,43%,502,2020 Fall
MKTG 347,SREENIVASAN A,3.575,68%,22%,502,2017 Spring
MKTG 347,SREENIVASAN A,3.846,85%,15%,502,2018 Spring
MKTG 347,BUSCH P,3.472,47%,53%,502,2019 Spring
MKTG 347,OLSON N,3.545,55%,45%,502,2020 Spring
MKTG 401,HODGES B,3.948,95%,5%,502,2017 Fall
MKTG 401,GRESHAM L,3.815,82%,18%,502,2017 Spring
MKTG 404,MOSLEY B,3.722,72%,28%,502,2020 Fall
MKTG 431,CHEN Y,3.542,54%,46%,502,2018 Fall
MKTG 435,LORING A,4,100%,0%,502,2017 Spring
MKTG 438,SREENIVASAN A,3.967,97%,3%,502,2017 Fall
MKTG 438,SHANKAR V,3.435,46%,51%,502,2018 Fall
MKTG 438,SHANKAR V,3.394,45%,50%,502,2019 Fall
MKTG 438,SHANKAR V,3.534,53%,47%,502,2020 Fall
MKTG 438,YADAV M,3.071,14%,79%,502,2017 Spring
MKTG 485,SREENIVASAN A,3.857,86%,14%,502,2017 Fall
MKTG 485,DIKEC A,3.6,60%,40%,502,2019 Fall
MKTG 485,PARISH J,3.954,88%,12%,502,2017 Spring
MKTG 489,MOLHUSEN B,3.343,34%,66%,502,2017 Spring
MKTG 489,RAMANI N,3.833,83%,17%,502,2020 Spring
MLSC 121,HAYDEN A,3.636,64%,36%,502,2017 Fall
MLSC 121,SMITH B,4,100%,0%,502,2018 Fall
MLSC 121,SMITH B,3.571,71%,14%,502,2019 Fall
MLSC 122,LEACH A,3.75,83%,8%,502,2017 Spring
MLSC 122,HAYDEN A,3.454,55%,36%,502,2018 Spring
MLSC 122,SMITH B,3.363,55%,27%,502,2019 Spring
MLSC 122,SMITH B,3.615,62%,38%,502,2020 Spring
MLSC 221,PETERS B,3.629,74%,15%,502,2017 Fall
MLSC 221,RUOHONEN J,3.8,84%,12%,502,2018 Fall
MLSC 221,RUOHONEN J,3.535,61%,32%,502,2019 Fall
MLSC 221,THOMAS E,3.689,72%,24%,502,2020 Fall
MLSC 222,PETERS B,3.545,82%,9%,502,2017 Spring
MLSC 222,PETERS B,3.909,91%,9%,502,2018 Spring
MLSC 222,RUOHONEN J,3.285,57%,29%,502,2019 Spring
MLSC 222,THOMAS E,3,40%,20%,502,2020 Spring
MLSC 321,KNIGHT J,3.652,70%,26%,502,2017 Fall
MLSC 321,HAYDEN A,3.117,47%,29%,502,2018 Fall
MLSC 321,HAYDEN A,2.894,26%,47%,502,2019 Fall
MLSC 321,HARPHAM R,4,100%,0%,502,2020 Fall
MLSC 322,KNIGHT J,3.687,69%,31%,502,2017 Spring
MLSC 322,VARANELLI-DICCICCO,3.625,69%,25%,502,2018 Spring
MLSC 322,HAYDEN A,3.5,56%,39%,502,2019 Spring
MLSC 322,HAYDEN A,3.941,94%,6%,502,2020 Spring
MLSC 421,BURRESCIA J,3.761,86%,5%,502,2017 Fall
MLSC 421,THOMAS E,3.952,95%,5%,502,2018 Fall
MLSC 421,SLUGA A,3.642,71%,21%,502,2019 Fall
MLSC 421,HUEBNER R,3.705,71%,29%,502,2020 Fall
MLSC 422,BURRESCIA J,3.75,81%,12%,502,2017 Spring
MLSC 422,BURRESCIA J,3.75,85%,5%,502,2018 Spring
MLSC 422,SLUGA A,3.619,71%,19%,502,2019 Spring
MLSC 422,SLUGA A,3.916,92%,8%,502,2020 Spring
MLSC 485,BURRESCIA J,3.952,89%,11%,502,2018 Spring
MMET 105,WHITEACRE M,2.769,15%,54%,502,2017 Fall
MMET 105,WHITEACRE M,3.062,31%,50%,502,2018 Fall
MMET 105,WHITEACRE M,2.952,33%,38%,502,2019 Fall
MMET 105,WHITEACRE M,3.058,41%,29%,502,2020 Fall
MMET 105,WHITEACRE M,2.733,33%,33%,502,2018 Spring
MMET 105,WHITEACRE M,3.166,50%,28%,502,2019 Spring
MMET 105,WHITEACRE M,3.035,36%,46%,502,2020 Spring
MMET 181,KUTTOLAMADOM M,3.187,38%,44%,502,2017 Fall
MMET 181,HUNG N,2.714,14%,50%,502,2018 Fall
MMET 181,HUNG N,2.533,27%,33%,502,2019 Fall
MMET 181,HUNG N,2.363,27%,9%,502,2020 Fall
MMET 181,HUNG N,3.076,54%,23%,502,2017 Spring
MMET 181,HUNG N,2.375,6%,38%,502,2019 Spring
MMET 181,OBEIDAT S,2.571,21%,43%,502,2020 Spring
MMET 201,OBEIDAT S,2.875,25%,44%,502,2017 Fall
MMET 201,OBEIDAT S,2.812,19%,50%,502,2018 Fall
MMET 201,OBEIDAT S,2.75,6%,69%,502,2019 Fall
MMET 201,OBEIDAT S,2.333,13%,33%,502,2020 Fall
MMET 201,OBEIDAT S,2.937,12%,69%,502,2017 Spring
MMET 201,OBEIDAT S,2.75,12%,56%,502,2018 Spring
MMET 201,OBEIDAT S,2.687,0%,69%,502,2019 Spring
MMET 201,OBEIDAT S,2.562,12%,31%,502,2020 Spring
MMET 206,FANG G,2.285,0%,36%,502,2017 Fall
MMET 206,FANG G,2.857,36%,21%,502,2020 Fall
MMET 206,FANG G,3.214,43%,36%,502,2017 Spring
MMET 206,FANG G,2,0%,25%,502,2018 Spring
MMET 207,PRICE A,2.5,0%,50%,502,2017 Fall
MMET 207,PRICE A,2.812,12%,56%,502,2018 Fall
MMET 207,SRIVASTAVA A,2.866,7%,73%,502,2019 Fall
MMET 207,PRICE A,2.615,23%,31%,502,2020 Fall
MMET 207,PRICE A,2.666,13%,47%,502,2017 Spring
MMET 207,PRICE A,2.785,14%,50%,502,2018 Spring
MMET 207,PRICE A,2.875,19%,50%,502,2019 Spring
MMET 207,SRIVASTAVA A,3.5,50%,50%,502,2020 Spring
MMET 281,MA C,2.812,19%,62%,502,2017 Fall
MMET 281,MA C,3.125,19%,75%,502,2018 Fall
MMET 281,MAHONEY J,3.062,12%,81%,502,2019 Fall
MMET 281,WANG J,2.416,8%,50%,502,2020 Fall
MMET 281,MA C,3.176,29%,59%,502,2017 Spring
MMET 281,MA C,3.312,38%,56%,502,2018 Spring
MMET 281,MA C,2.625,25%,31%,502,2019 Spring
MMET 281,MAHONEY J,2.75,0%,75%,502,2020 Spring
MMET 303,ALVARADO J,3.133,33%,47%,502,2017 Fall
MMET 303,ALVARADO J,3,19%,62%,502,2018 Fall
MMET 303,ALVARADO J,3.133,40%,33%,502,2019 Fall
MMET 303,ABDELAAL A,2.857,29%,29%,502,2020 Fall
MMET 303,ALVARADO J,3,38%,31%,502,2017 Spring
MMET 303,ALVARADO J,3.071,29%,50%,502,2018 Spring
MMET 303,ALVARADO J,2.75,25%,38%,502,2019 Spring
MMET 303,ABDELAAL A,3.571,64%,29%,502,2020 Spring
MMET 313,PRICE A,3,36%,36%,502,2017 Spring
MMET 313,PRICE A,2.777,22%,44%,502,2018 Spring
MMET 313,PRICE A,3.062,31%,44%,502,2019 Spring
MMET 313,PRICE A,3.571,57%,43%,502,2020 Spring
MMET 320,PRICE A,2.625,19%,50%,502,2017 Fall
MMET 320,OBEIDAT S,2.812,6%,75%,502,2018 Fall
MMET 320,VADALI S,2.666,7%,53%,502,2019 Fall
MMET 320,VADALI S,2.23,8%,31%,502,2020 Fall
MMET 320,LEON V,2.625,19%,31%,502,2017 Spring
MMET 320,RAMIREZ CALDERON J,3.428,71%,0%,502,2018 Spring
MMET 320,LEON V,2.538,8%,46%,502,2019 Spring
MMET 320,VADALI S,2.538,8%,46%,502,2020 Spring
MMET 361,OBEIDAT S,2.312,0%,44%,502,2017 Fall
MMET 361,MA C,3.47,47%,53%,502,2018 Fall
MMET 361,JOHNSON M,2.266,0%,40%,502,2019 Fall
MMET 361,MA C,3.333,47%,40%,502,2020 Fall
MMET 361,OBEIDAT S,2.647,6%,53%,502,2017 Spring
MMET 361,OBEIDAT S,2.857,14%,57%,502,2018 Spring
MMET 361,MA C,2.933,27%,40%,502,2019 Spring
MMET 361,MA C,3.5,50%,50%,502,2020 Spring
MMET 370,ALVARADO J,3.062,38%,38%,502,2017 Fall
MMET 370,WANG Y,3.066,33%,40%,502,2018 Fall
MMET 370,ALVARADO J,3.357,50%,36%,502,2019 Fall
MMET 370,ALVARADO J,3.076,38%,31%,502,2020 Fall
MMET 370,ALVARADO J,2.875,12%,62%,502,2017 Spring
MMET 370,ALVARADO J,3.062,38%,38%,502,2018 Spring
MMET 370,WANG Y,3.187,44%,38%,502,2019 Spring
MMET 370,ALVARADO J,2.875,44%,12%,502,2020 Spring
MMET 376,WANG J,2.444,11%,22%,502,2017 Fall
MMET 376,WANG J,2.352,12%,29%,502,2018 Fall
MMET 376,WANG J,2.071,7%,21%,502,2019 Fall
MMET 376,ASADI A,3.25,42%,50%,502,2020 Fall
MMET 376,LAWAL I,3,19%,62%,502,2017 Spring
MMET 376,FANG G,2.466,7%,33%,502,2018 Spring
MMET 376,WANG J,2.642,14%,43%,502,2019 Spring
MMET 376,WANG J,2.4,13%,20%,502,2020 Spring
MMET 380,HUNG N,3.062,38%,44%,502,2017 Fall
MMET 380,HUNG N,2.312,12%,25%,502,2018 Fall
MMET 380,HUNG N,2,0%,22%,502,2019 Fall
MMET 380,HUNG N,2.75,0%,75%,502,2017 Spring
MMET 380,HUNG N,2.533,13%,33%,502,2018 Spring
MMET 380,HUNG N,2.533,27%,27%,502,2019 Spring
MMET 380,HUNG N,2.2,13%,33%,502,2020 Spring
MMET 383,HSIEH S,3,21%,57%,502,2017 Fall
MMET 383,HSIEH S,2.625,12%,38%,502,2018 Fall
MMET 383,HSIEH S,2.733,0%,73%,502,2019 Fall
MMET 383,HSIEH S,2.687,6%,56%,502,2020 Fall
MMET 383,WANG H,2.777,11%,56%,502,2017 Spring
MMET 383,HSIEH S,3,40%,20%,502,2018 Spring
MMET 383,HSIEH S,3.071,21%,64%,502,2019 Spring
MMET 383,HSIEH S,2.812,25%,31%,502,2020 Spring
MMET 401,ABDELAAL A,3.2,33%,53%,502,2019 Fall
MMET 401,GOLLA M,3.214,36%,50%,502,2020 Fall
MMET 401,GOLLA M,2.625,6%,50%,502,2019 Spring
MMET 401,GOLLA M,2.5,0%,50%,502,2020 Spring
MMET 402,FANG G,3.214,29%,64%,502,2017 Fall
MMET 402,FANG G,3.214,43%,36%,502,2018 Fall
MMET 402,FANG G,3.153,31%,54%,502,2019 Fall
MMET 402,FANG G,3.272,36%,55%,502,2020 Fall
MMET 402,FANG G,3.083,33%,42%,502,2017 Spring
MMET 402,FANG G,3.071,21%,64%,502,2018 Spring
MMET 402,FANG G,3.142,29%,57%,502,2019 Spring
MMET 402,FANG G,3.142,29%,57%,502,2020 Spring
MMET 410,HSIEH S,2.545,9%,36%,502,2017 Fall
MMET 410,HSIEH S,2.833,17%,50%,502,2018 Fall
MMET 410,HSIEH S,3,20%,60%,502,2019 Fall
MMET 410,HSIEH S,2.625,12%,50%,502,2020 Fall
MMET 410,PENG B,2.833,33%,33%,502,2017 Spring
MMET 410,HSIEH S,2.545,0%,73%,502,2018 Spring
MMET 410,HSIEH S,2.3,10%,20%,502,2019 Spring
MMET 410,HSIEH S,3.076,31%,46%,502,2020 Spring
MMET 412,RAMIREZ CALDERON J,3.2,40%,40%,502,2017 Fall
MMET 412,LEON V,3.235,47%,29%,502,2018 Fall
MMET 412,LEON V,3.187,50%,19%,502,2019 Fall
MMET 412,LEON V,3.076,23%,62%,502,2020 Fall
MMET 412,LEON V,3.187,44%,31%,502,2017 Spring
MMET 412,RAMIREZ CALDERON J,3,25%,50%,502,2018 Spring
MMET 412,LEON V,3.4,40%,60%,502,2019 Spring
MMET 412,LEON V,2.857,29%,29%,502,2020 Spring
MODL 221,CICCOLELLA F,4,100%,0%,502,2017 Fall
MODL 222,ROSENTHAL A,3.015,23%,56%,502,2020 Spring
MSEN 222,MA J,3.428,50%,43%,502,2017 Fall
MSEN 222,QIAN X,3.081,41%,30%,502,2018 Fall
MSEN 222,CASTANEDA-LOPEZ H,3.157,29%,58%,502,2019 Fall
MSEN 222,KOLLURU P,2.958,24%,51%,502,2020 Fall
MSEN 222,MA J,3.533,60%,33%,502,2017 Spring
MSEN 222,MA J,3.777,83%,11%,502,2018 Spring
MSEN 222,CASE R,3.647,71%,24%,502,2020 Spring
MSEN 301,RADOVIC M,3.125,12%,88%,502,2019 Spring
MSEN 301,RADOVIC M,2.888,0%,89%,502,2020 Spring
MSEN 360,KOLLURU P,3.25,50%,25%,502,2020 Spring
MSEN 400,TU Q,3,0%,100%,502,2020 Spring
MSEN 401,CASTANEDA-LOPEZ H,4,100%,0%,502,2020 Fall
MUSC 200,DEL CIAMPO M,3.333,33%,67%,502,2017 Fall
MUSC 201,MARLOW L,3.525,73%,14%,502,2017 Spring
MUSC 201,IMHOFF A,3.45,60%,30%,502,2018 Spring
MUSC 222,BUSTOS I,3.156,41%,47%,502,2017 Spring
MUSC 226,DEL CIAMPO M,3.429,55%,37%,502,2017 Fall
MUSC 226,DEL CIAMPO M,3.506,61%,33%,502,2018 Fall
MUSC 226,DEL CIAMPO M,3.524,61%,33%,502,2019 Fall
MUSC 280,ALMANY T,4,100%,0%,502,2017 Fall
MUSC 280,ALMANY T,4,100%,0%,502,2018 Fall
MUSC 280,ALMANY T,4,100%,0%,502,2019 Fall
MUSC 280,ALMANY T,3.936,97%,0%,502,2020 Fall
MUSC 280,ALMANY T,3.919,97%,2%,502,2017 Spring
MUSC 280,ALMANY T,4,100%,0%,502,2018 Spring
MUSC 280,ALMANY T,4,100%,0%,502,2019 Spring
MUSC 280,ALMANY T,4,100%,0%,502,2020 Spring
MUSC 282,HOLLAR C,3.96,96%,4%,502,2017 Fall
MUSC 282,HOLLAR C,4,100%,0%,502,2018 Fall
MUSC 282,HOLLAR C,4,100%,0%,502,2019 Fall
MUSC 282,HOLLAR C,4,100%,0%,502,2020 Fall
MUSC 282,HOLLAR C,4,100%,0%,502,2017 Spring
MUSC 282,HOLLAR C,4,100%,0%,502,2018 Spring
MUSC 282,HOLLAR C,3.958,96%,4%,502,2019 Spring
MUSC 282,HOLLAR C,4,100%,0%,502,2020 Spring
MUSC 283,ALMANY T,3.931,93%,7%,502,2017 Fall
MUSC 283,ALMANY T,3.937,96%,2%,502,2018 Fall
MUSC 283,ALMANY T,3.901,94%,4%,502,2019 Fall
MUSC 283,ALMANY T,4,100%,0%,502,2020 Fall
MUSC 283,ALMANY T,3.942,94%,6%,502,2017 Spring
MUSC 283,ALMANY T,3.918,92%,8%,502,2018 Spring
MUSC 283,ALMANY T,4,100%,0%,502,2019 Spring
MUSC 283,ALMANY T,4,100%,0%,502,2020 Spring
MUSC 290,ANGEL T,3.75,84%,7%,502,2017 Spring
MUSC 290,ANGEL T,3.964,96%,4%,502,2018 Spring
MUSC 290,ANGEL T,4,100%,0%,502,2019 Spring
MUSC 290,ANGEL T,4,100%,0%,502,2020 Spring
MUSC 301,DEL CIAMPO M,3.73,81%,12%,502,2017 Spring
MUSC 324,BUSTOS I,3.766,86%,8%,502,2017 Fall
MUSC 324,BUSTOS I,3.833,90%,8%,502,2018 Fall
MUSC 324,KATTARI K,3.704,75%,20%,502,2017 Spring
MUSC 324,BUSTOS I,3.758,78%,19%,502,2018 Spring
MUSC 324,DEL CIAMPO M,3.468,66%,21%,502,2019 Spring
MUSC 324,MOENCH M,3.397,63%,25%,502,2020 Spring
MXET 300,SONG X,3.714,71%,29%,502,2020 Fall
MXET 300,SONG X,3.6,70%,20%,502,2020 Spring
MXET 375,SONG X,3.083,25%,58%,502,2019 Fall
MXET 375,SONG X,2.733,7%,60%,502,2020 Fall
MXET 375,SONG X,3.437,62%,31%,502,2020 Spring
MXET 400,LEE K,3.214,36%,50%,502,2020 Fall
NFSC 201,MURANO P,3.2,33%,53%,502,2018 Fall
NFSC 201,MURANO P,3.851,85%,15%,502,2019 Fall
NFSC 201,PILLAI S,3.8,90%,0%,502,2020 Fall
NFSC 201,MURANO P,3.555,56%,44%,502,2019 Spring
NFSC 201,MURANO P,4,100%,0%,502,2020 Spring
NFSC 211,LORENZ S,2.857,21%,43%,502,2018 Fall
NFSC 211,LORENZ S,3.058,18%,71%,502,2019 Fall
NFSC 211,LORENZ S,3.6,67%,27%,502,2020 Fall
NFSC 211,LORENZ S,3.09,18%,73%,502,2019 Spring
NFSC 211,LORENZ S,3.375,38%,62%,502,2020 Spring
NFSC 311,CREASY R,3.647,71%,24%,502,2018 Fall
NFSC 311,CREASY R,3.8,80%,20%,502,2019 Fall
NFSC 314,TALCOTT S,3.555,56%,44%,502,2018 Fall
NFSC 314,TALCOTT S,3.647,76%,12%,502,2019 Fall
NFSC 314,TALCOTT S,2.909,45%,18%,502,2020 Fall
NFSC 315,MOORE J,3,20%,60%,502,2019 Fall
NFSC 315,CASTELL-PEREZ M,3.4,40%,60%,502,2019 Spring
NFSC 327,TAYLOR T,3.4,40%,60%,502,2018 Fall
NFSC 327,TAYLOR T,3.2,20%,80%,502,2019 Fall
NFSC 327,TAYLOR T,3.5,67%,17%,502,2020 Fall
NRSC 320,BURTE H,3.705,88%,6%,502,2019 Fall
NRSC 320,SCHUMACHER J,3.75,75%,25%,502,2020 Spring
NUEN 301,TILL A,2.461,23%,35%,502,2018 Fall
NUEN 301,PRASAD S,2.3,10%,40%,502,2019 Fall
NUEN 301,RAGUSA J,2.432,19%,30%,502,2020 Fall
NUEN 410,WAER R,3.259,56%,30%,502,2020 Spring
NUEN 489,PEDDICORD K,3.942,94%,6%,502,2020 Fall
NUTR 202,CREASY R,3.626,71%,22%,502,2017 Spring
NUTR 211,LORENZ S,3.333,40%,53%,502,2017 Fall
NUTR 211,LORENZ S,3.2,33%,53%,502,2017 Spring
NVSC 101,BARGER B,3.533,60%,33%,502,2017 Fall
NVSC 101,BARGER B,3.414,49%,44%,502,2018 Fall
NVSC 101,FIELD B,3.615,67%,31%,502,2020 Fall
NVSC 205,STEINBERGER D,3.909,91%,9%,502,2017 Spring
NVSC 205,BARGER B,3.163,43%,39%,502,2018 Spring
NVSC 205,BARGER B,3.583,67%,25%,502,2019 Spring
NVSC 205,MONDAY P,3.352,51%,39%,502,2020 Spring
NVSC 210,MARRS C,3.9,90%,10%,502,2017 Fall
NVSC 210,MCGILL R,3.781,78%,22%,502,2018 Fall
NVSC 210,KULCZWESKI P,3.5,67%,23%,502,2019 Fall
NVSC 210,BENTLEY A,3.866,87%,13%,502,2020 Fall
NVSC 301,KENT B,3.576,65%,27%,502,2017 Spring
NVSC 301,KENT B,3.96,96%,4%,502,2018 Spring
NVSC 301,KENT B,3.454,50%,45%,502,2019 Spring
NVSC 301,HOLY J,3.48,64%,20%,502,2020 Spring
NVSC 485,MARRS C,4,100%,0%,502,2018 Spring
NVSC 485,BOYCE E,4,100%,0%,502,2019 Spring
OCEN 265,AL-RAMTHAN A,3.941,94%,6%,502,2019 Spring
OCEN 265,GURGANUS C,3.285,43%,43%,502,2020 Spring
OCEN 336,CHANG K,3.7,80%,10%,502,2017 Fall
OCEN 336,DURAN VINENT O,3.933,93%,7%,502,2018 Fall
OCEN 336,DURAN VINENT O,3.117,35%,53%,502,2019 Fall
OCEN 336,DURAN VINENT O,3,27%,47%,502,2020 Fall
OCEN 405,CORDES L,3.227,32%,64%,502,2019 Fall
OCEN 405,PARIHAR A,2.928,14%,64%,502,2020 Fall
OCNG 251,GOLD BOUCHOT G,3.134,39%,38%,502,2017 Fall
OCNG 251,PETRIK C,3.117,47%,24%,502,2018 Fall
OCNG 251,RUIZ XOMCHUK V,3.066,33%,53%,502,2017 Spring
OCNG 251,BROOKS D,2.919,29%,44%,502,2019 Spring
OCNG 251,THYNG K,3.594,70%,19%,502,2020 Spring
OCNG 252,WIEDERWOHL C,3.6,75%,10%,502,2017 Fall
OCNG 252,WIEDERWOHL C,4,100%,0%,502,2018 Fall
OCNG 252,WIEDERWOHL C,4,100%,0%,502,2019 Fall
OCNG 252,WIEDERWOHL C,3.736,79%,16%,502,2017 Spring
OCNG 252,WIEDERWOHL C,3.8,85%,10%,502,2018 Spring
OCNG 252,WIEDERWOHL C,3.684,79%,11%,502,2019 Spring
OCNG 252,WIEDERWOHL C,3.85,90%,5%,502,2020 Spring
OCNG 420,CAMPBELL L,2.833,8%,83%,502,2018 Fall
OCNG 420,CAMPBELL L,2.571,14%,57%,502,2019 Fall
OCNG 420,CAMPBELL L,2.777,6%,67%,502,2019 Spring
OCNG 420,CAMPBELL L,3,22%,56%,502,2020 Spring
PERF 301,DEL CIAMPO M,3.722,72%,28%,502,2017 Spring
PETE 225,SCHUBERT J,3.647,65%,35%,502,2017 Fall
PETE 225,SCHUBERT J,3.75,75%,25%,502,2018 Fall
PETE 225,CUNHA J,3.4,47%,47%,502,2020 Fall
PETE 225,LIMA H,3.25,55%,25%,502,2017 Spring
PETE 225,LIMA H,3.176,47%,29%,502,2018 Spring
PETE 225,LIMA H,3.25,50%,35%,502,2019 Spring
PETE 225,LIMA H,3.523,62%,29%,502,2020 Spring
PETE 301,MAGGARD J,3.281,53%,25%,502,2017 Fall
PETE 301,MAGGARD J,2.965,38%,38%,502,2018 Fall
PETE 301,MAGGARD J,2.576,31%,19%,502,2019 Fall
PETE 301,MAGGARD J,2.2,13%,27%,502,2020 Fall
PETE 301,MAGGARD J,3.227,36%,50%,502,2017 Spring
PETE 301,MAGGARD J,3.043,35%,39%,502,2018 Spring
PETE 301,MAGGARD J,2.416,25%,8%,502,2019 Spring
PETE 301,MAGGARD J,3,30%,50%,502,2020 Spring
PETE 310,BARRUFET M,1.875,6%,19%,502,2017 Fall
PETE 310,BARRUFET M,3.214,39%,46%,502,2018 Fall
PETE 310,BARRUFET M,2.703,15%,56%,502,2019 Fall
PETE 310,BARRUFET M,2.842,21%,53%,502,2020 Fall
PETE 310,BARRUFET M,2.666,28%,33%,502,2017 Spring
PETE 310,BARRUFET M,2.6,20%,37%,502,2018 Spring
PETE 310,BARRUFET M,2.894,53%,11%,502,2019 Spring
PETE 310,BARRUFET M,3.315,47%,37%,502,2020 Spring
PETE 311,AKKUTLU I,2.625,6%,50%,502,2017 Fall
PETE 311,AKKUTLU I,3.047,38%,29%,502,2018 Fall
PETE 311,AKKUTLU I,2,0%,23%,502,2019 Fall
PETE 311,AKKUTLU I,3.076,46%,15%,502,2020 Fall
PETE 311,AKKUTLU I,3.222,33%,56%,502,2017 Spring
PETE 311,AKKUTLU I,2.785,21%,36%,502,2018 Spring
PETE 311,AKKUTLU I,3.277,50%,28%,502,2019 Spring
PETE 311,AKKUTLU I,3.333,60%,13%,502,2020 Spring
PETE 314,HASAN A,2.71,36%,21%,502,2017 Fall
PETE 314,VALKO P,2.673,24%,37%,502,2018 Fall
PETE 321,KENNEDY W,2.925,30%,48%,502,2017 Fall
PETE 321,KENNEDY W,2.928,36%,29%,502,2018 Fall
PETE 321,MISRA S,3.5,61%,33%,502,2019 Fall
PETE 321,MISRA S,3.473,47%,53%,502,2020 Fall
PETE 321,KENNEDY W,2.714,14%,62%,502,2017 Spring
PETE 321,KENNEDY W,2.966,37%,37%,502,2018 Spring
PETE 321,SCHECHTER D,2.911,27%,42%,502,2019 Spring
PETE 321,MISRA S,3.312,31%,69%,502,2020 Spring
PETE 323,NASRABADI H,3.254,42%,45%,502,2017 Spring
PETE 323,NASRABADI H,3.048,32%,46%,502,2018 Spring
PETE 324,KING M,3.096,37%,44%,502,2017 Spring
PETE 324,KING M,3.071,30%,48%,502,2018 Spring
PETE 325,NASCENTES ALVES I,3,26%,53%,502,2017 Fall
PETE 325,NASCENTES ALVES I,3.333,53%,27%,502,2018 Fall
PETE 325,NASCENTES ALVES I,3,26%,47%,502,2019 Fall
PETE 325,NASCENTES ALVES I,2.736,5%,63%,502,2020 Fall
PETE 325,NASCENTES ALVES I,3.09,27%,55%,502,2017 Spring
PETE 325,NASCENTES ALVES I,3.555,56%,44%,502,2018 Spring
PETE 325,NASCENTES ALVES I,2.722,33%,22%,502,2019 Spring
PETE 325,NASCENTES ALVES I,2.529,0%,59%,502,2020 Spring
PETE 335,ASCHENBECK S,3.534,70%,22%,502,2017 Fall
PETE 335,ASCHENBECK S,3.79,82%,15%,502,2018 Fall
PETE 335,ALEXANDER G,3.568,69%,22%,502,2019 Fall
PETE 335,ALEXANDER G,3.39,66%,22%,502,2020 Fall
PETE 353,SLIVA C,3.062,34%,44%,502,2017 Fall
PETE 353,SLIVA C,2.906,25%,44%,502,2018 Fall
PETE 353,SLIVA C,2.571,14%,33%,502,2019 Fall
PETE 353,SLIVA C,2.095,19%,24%,502,2020 Fall
PETE 353,SLIVA C,3.473,61%,26%,502,2017 Spring
PETE 353,SLIVA C,2.9,25%,45%,502,2018 Spring
PETE 353,SLIVA C,2.333,10%,40%,502,2019 Spring
PETE 353,SLIVA C,2.434,13%,35%,502,2020 Spring
PETE 355,LIMA H,3.413,51%,40%,502,2017 Fall
PETE 355,LIMA H,3.137,28%,59%,502,2020 Fall
PETE 355,LIMA H,3.217,43%,39%,502,2017 Spring
PETE 401,GILDIN E,3.644,71%,22%,502,2017 Fall
PETE 401,GILDIN E,3.255,42%,42%,502,2018 Fall
PETE 401,GILDIN E,3.186,44%,33%,502,2019 Fall
PETE 401,GILDIN E,2.32,8%,48%,502,2020 Fall
PETE 401,KILLOUGH J,3.333,49%,38%,502,2017 Spring
PETE 401,SCHECHTER D,3.633,70%,23%,502,2018 Spring
PETE 401,BASTIAN P,3,30%,44%,502,2019 Spring
PETE 401,BASTIAN P,2.619,14%,38%,502,2020 Spring
PETE 402,BASTIAN P,3.121,51%,43%,502,2017 Fall
PETE 402,SCHECHTER D,3.333,40%,53%,502,2018 Fall
PETE 402,SCHECHTER D,3.285,36%,57%,502,2019 Fall
PETE 402,SCHECHTER D,2.956,30%,35%,502,2020 Fall
PETE 402,MCLEROY P,3.6,66%,29%,502,2017 Spring
PETE 402,MCLEROY P,3.837,86%,11%,502,2018 Spring
PETE 402,JOCHEN J,3.821,89%,4%,502,2019 Spring
PETE 402,JOCHEN V,3.562,59%,38%,502,2020 Spring
PETE 404,KILLOUGH J,3.688,71%,27%,502,2017 Fall
PETE 404,MCVAY D,3.21,37%,47%,502,2018 Fall
PETE 404,KILLOUGH J,3.738,74%,26%,502,2019 Fall
PETE 404,KILLOUGH J,3.413,45%,52%,502,2020 Fall
PETE 404,MCVAY D,2.612,10%,55%,502,2017 Spring
PETE 404,GILDIN E,3.275,48%,31%,502,2019 Spring
PETE 404,KILLOUGH J,3.272,27%,73%,502,2020 Spring
PETE 410,NASCENTES ALVES I,3.508,61%,28%,502,2017 Fall
PETE 410,NASCENTES ALVES I,3.297,60%,17%,502,2018 Fall
PETE 489,ABEDI MASHHADI,2.8,30%,40%,502,2018 Fall
PETE 489,HASCAKIR B,4,100%,0%,502,2017 Spring
PHIL 111,ELLIS T,4,100%,0%,502,2017 Fall
PHIL 111,ELLIS T,3.65,70%,25%,502,2019 Fall
